OrderID,OrderDate,ProductID,CustomerID,RegionID,ChannelID,Quantity,UnitPrice,UnitCost,DiscountAmount,NetRevenue,TotalCost,Profit
3004,2023-09-27,11,95,1,3,8,91.06,66.24,95.95,632.5,529.9,102.59
3005,2023-04-18,32,88,1,3,3,281.75,216.04,121.41,723.85,648.12,75.73
3006,2022-03-08,29,60,1,3,4,77.76,50.25,51.77,259.28,201.0,58.28
3007,2023-11-20,19,78,2,1,4,314.04,167.17,250.28,1005.88,668.7,337.19
3008,2024-10-05,29,45,4,2,7,188.13,124.82,170.03,1146.85,873.76,273.1
3009,2023-07-06,33,56,3,2,3,29.87,19.82,11.12,78.48,59.47,19.01
3010,2024-05-24,12,15,4,2,1,437.68,291.18,17.88,419.8,291.18,128.62
3011,2022-01-03,38,40,2,1,9,385.25,264.22,664.64,2802.57,2377.95,424.62
3012,2022-01-10,35,54,3,1,10,260.52,196.41,264.52,2340.67,1964.1,376.57
3013,2024-12-21,42,14,2,2,10,26.69,16.62,51.59,215.27,166.24,49.03
3014,2024-10-31,12,95,4,1,8,29.25,22.74,30.92,203.11,181.92,21.19
3015,2024-01-24,12,50,2,3,2,349.61,177.56,107.55,591.67,355.12,236.55
3016,2022-07-02,18,71,1,3,8,140.0,77.77,149.67,970.33,622.18,348.15
3017,2024-11-18,26,100,3,1,9,448.78,302.95,745.68,3293.34,2726.52,566.82
3018,2024-03-12,42,22,1,2,8,464.63,320.3,143.44,3573.56,2562.44,1011.13
3019,2024-09-23,12,93,1,2,3,429.63,289.97,220.09,1068.79,869.9,198.89
3020,2022-01-03,29,44,3,1,3,181.59,105.45,46.31,498.45,316.34,182.11
3021,2022-02-28,7,12,2,1,7,321.86,245.83,174.63,2078.39,1720.8,357.59
3022,2022-02-17,15,68,1,3,2,277.82,193.78,105.57,450.06,387.57,62.5
3023,2023-11-26,23,23,1,2,2,82.73,53.2,27.62,137.84,106.4,31.44
3024,2024-11-25,17,5,4,2,1,450.24,266.92,87.01,363.23,266.92,96.32
3025,2022-06-05,8,23,3,1,5,26.65,15.77,24.83,108.4,78.84,29.56
3026,2022-05-24,33,3,2,2,8,165.25,126.83,3.79,1318.18,1014.63,303.56
3027,2022-06-20,20,24,4,3,7,414.04,321.73,506.41,2391.89,2252.13,139.76
3028,2022-09-22,3,6,1,3,7,265.9,189.54,88.47,1772.79,1326.8,446.0
3029,2022-04-26,4,40,5,3,8,221.52,173.88,24.3,1747.86,1391.08,356.78
3030,2024-09-19,34,75,3,2,10,75.76,47.71,52.46,705.1,477.06,228.04
3031,2024-12-09,49,26,3,2,8,397.23,306.37,616.79,2561.07,2450.95,110.12
3032,2024-03-03,26,46,2,2,10,377.54,216.41,698.29,3077.11,2164.11,913.0
3033,2023-08-02,49,20,3,3,4,61.13,36.59,3.48,241.04,146.37,94.67
3034,2022-01-20,31,36,5,3,6,394.09,255.76,397.49,1967.05,1534.56,432.49
3035,2024-09-09,7,58,2,1,6,487.46,342.12,400.77,2523.98,2052.69,471.29
3036,2022-08-03,22,85,4,1,7,266.63,189.3,348.12,1518.27,1325.07,193.2
3037,2024-11-01,18,73,4,1,8,422.98,249.3,409.39,2974.41,1994.42,979.99
3038,2023-12-10,45,88,5,1,2,266.3,135.53,75.38,457.23,271.06,186.17
3039,2023-01-10,30,55,3,2,6,120.21,86.83,90.15,631.14,520.95,110.18
3040,2024-05-23,11,56,3,1,9,352.05,276.77,158.05,3010.42,2490.92,519.5
3041,2023-08-25,15,95,5,2,8,105.1,68.28,110.48,730.28,546.24,184.04
3042,2024-01-25,14,18,4,2,5,292.93,203.97,154.95,1309.71,1019.84,289.88
3043,2023-03-30,13,65,5,2,10,80.05,41.59,110.86,689.63,415.87,273.75
3044,2024-09-19,19,22,4,3,9,74.9,56.51,4.04,670.04,508.56,161.48
3045,2022-11-16,12,28,2,3,6,306.24,178.31,79.84,1757.62,1069.89,687.73
3046,2024-04-06,16,76,2,3,9,95.62,73.9,137.96,722.58,665.14,57.44
3047,2022-02-28,24,30,1,2,1,476.01,258.29,58.32,417.69,258.29,159.4
3048,2024-09-05,31,78,3,2,7,119.89,80.32,81.29,757.91,562.26,195.66
3049,2023-09-19,39,76,4,1,2,282.16,212.61,92.84,471.48,425.21,46.26
3050,2024-11-06,36,99,1,1,2,364.94,224.67,139.44,590.45,449.35,141.1
3051,2024-06-17,19,29,3,1,5,261.71,146.05,151.29,1157.27,730.27,427.0
3052,2024-05-19,38,4,2,2,6,84.37,60.13,98.76,407.45,360.76,46.68
3053,2024-02-23,2,51,5,1,8,219.92,175.18,346.08,1413.26,1401.43,11.83
3054,2023-02-03,10,42,4,3,6,256.81,131.88,279.07,1261.81,791.26,470.55
3055,2024-12-19,21,25,1,3,1,158.22,113.28,21.84,136.37,113.28,23.1
3056,2022-12-03,36,8,4,3,8,172.78,101.31,38.34,1343.9,810.47,533.43
3057,2024-02-03,49,92,1,3,9,244.3,174.06,14.05,2184.67,1566.54,618.14
3058,2022-09-16,32,53,2,3,10,437.08,237.37,257.28,4113.54,2373.67,1739.86
3059,2024-08-24,50,65,2,2,8,128.03,83.8,160.03,864.23,670.4,193.83
3060,2022-03-29,17,12,5,1,7,487.84,279.72,170.26,3244.59,1958.01,1286.57
3061,2022-10-19,34,56,4,1,1,308.18,160.83,15.13,293.05,160.83,132.22
3062,2022-05-07,11,75,1,1,4,207.59,127.94,90.79,739.58,511.78,227.8
3063,2024-08-01,20,62,3,2,1,102.48,55.8,0.61,101.87,55.8,46.07
3064,2023-12-13,40,76,1,2,1,167.96,94.4,17.19,150.77,94.4,56.37
3065,2022-07-01,35,26,2,1,10,437.03,250.15,277.98,4092.34,2501.51,1590.82
3066,2022-09-26,19,6,3,2,2,427.05,281.1,47.55,806.55,562.19,244.36
3067,2024-09-10,31,24,5,1,6,444.82,300.55,366.14,2302.8,1803.3,499.5
3068,2024-11-07,12,19,3,1,9,264.78,153.68,356.78,2026.27,1383.13,643.14
3069,2024-05-18,38,2,3,2,6,170.77,119.5,166.62,857.98,717.01,140.98
3070,2023-12-03,1,25,3,2,1,270.04,151.88,29.73,240.31,151.88,88.43
3071,2023-05-16,40,96,3,1,8,203.59,139.89,303.58,1325.15,1119.16,205.99
3072,2022-01-03,8,12,1,1,7,485.37,295.56,538.48,2859.08,2068.95,790.13
3073,2023-04-09,25,74,1,3,5,259.8,160.92,229.92,1069.08,804.58,264.5
3074,2024-11-12,22,79,4,1,8,158.12,105.83,36.83,1228.1,846.66,381.44
3075,2022-10-01,1,10,5,3,2,456.18,316.51,23.72,888.65,633.01,255.64
3076,2024-10-12,18,27,5,1,6,87.26,47.94,1.75,521.81,287.64,234.18
3077,2023-06-07,7,59,1,1,4,386.95,218.77,272.07,1275.73,875.09,400.64
3078,2023-02-25,8,3,3,2,9,33.01,17.8,23.71,273.35,160.16,113.18
3079,2023-05-05,33,74,3,3,6,114.35,82.77,13.26,672.82,496.61,176.2
3080,2024-08-05,29,46,1,3,3,61.64,46.09,12.84,172.09,138.28,33.81
3081,2022-11-21,9,100,2,1,6,63.63,40.43,8.07,373.69,242.56,131.12
3082,2022-02-18,46,30,2,3,5,163.61,127.27,145.4,672.65,636.35,36.29
3083,2022-12-10,31,30,4,2,8,144.26,75.7,219.19,934.88,605.57,329.31
3084,2023-06-26,48,20,2,1,1,485.26,363.25,62.07,423.18,363.25,59.93
3085,2024-02-27,13,90,5,1,3,44.5,32.39,25.49,108.02,97.16,10.86
3086,2023-08-04,16,88,2,3,2,315.14,159.59,30.17,600.12,319.18,280.94
3087,2024-12-10,43,48,1,2,2,313.4,198.19,81.07,545.73,396.38,149.35
3088,2022-08-31,27,23,1,1,4,438.25,342.23,278.75,1474.26,1368.92,105.34
3089,2024-01-16,47,64,3,1,6,20.23,14.16,18.37,102.98,84.95,18.04
3090,2023-10-31,32,39,5,2,4,491.84,375.14,34.3,1933.07,1500.57,432.5
3091,2023-02-02,47,25,5,1,4,132.38,88.84,100.49,429.05,355.36,73.69
3092,2022-01-15,3,95,3,1,6,362.08,283.37,401.58,1770.88,1700.25,70.63
3093,2022-10-22,3,59,3,1,2,69.36,39.31,18.29,120.44,78.61,41.82
3094,2024-03-16,3,40,3,1,8,224.89,175.86,11.18,1787.94,1406.88,381.05
3095,2023-11-08,14,100,1,2,7,71.46,44.65,20.13,480.09,312.54,167.56
3096,2024-08-15,22,39,5,2,6,80.84,63.09,23.04,461.99,378.55,83.44
3097,2023-12-10,33,49,4,1,2,123.92,79.09,21.57,226.26,158.18,68.08
3098,2023-02-10,6,53,4,1,9,280.49,154.49,232.37,2292.07,1390.43,901.64
3099,2022-07-01,42,88,3,1,6,233.37,123.52,57.08,1343.16,741.12,602.04
3100,2023-09-05,18,10,1,2,2,199.9,135.02,25.95,373.84,270.05,103.8
3101,2023-04-28,27,44,2,1,3,466.09,363.51,67.76,1330.5,1090.54,239.95
3102,2024-02-06,41,23,2,1,4,336.76,233.89,174.82,1172.23,935.58,236.65
3103,2022-08-19,30,6,5,1,1,219.13,109.6,18.72,200.41,109.6,90.81
3104,2024-04-17,46,48,5,1,5,63.42,44.31,9.39,307.71,221.53,86.18
3105,2024-01-25,47,70,3,1,5,139.1,86.55,122.01,573.49,432.76,140.74
3106,2022-01-21,17,43,4,2,10,468.16,349.94,89.55,4592.04,3499.45,1092.59
3107,2023-04-28,31,40,4,1,5,453.48,272.19,262.92,2004.47,1360.97,643.5
3108,2022-10-18,9,93,3,3,6,187.59,117.91,196.88,928.65,707.46,221.19
3109,2023-07-27,41,8,5,2,5,102.44,55.89,84.0,428.2,279.45,148.75
3110,2022-06-26,47,45,1,2,7,374.13,231.07,456.7,2162.19,1617.47,544.72
3111,2023-07-24,48,55,3,1,2,421.55,235.35,97.79,745.3,470.69,274.61
3112,2024-07-16,44,5,1,2,6,179.07,90.49,0.41,1074.04,542.95,531.1
3113,2022-05-15,42,28,4,3,4,173.02,86.93,55.09,636.98,347.74,289.24
3114,2022-03-31,18,58,4,3,10,24.03,15.95,30.72,209.57,159.52,50.05
3115,2023-10-09,30,55,4,1,7,285.29,219.25,382.35,1614.69,1534.72,79.96
3116,2024-02-24,13,10,2,3,5,107.03,69.8,7.29,527.86,349.02,178.84
3117,2023-01-02,49,47,5,1,2,499.27,366.45,146.59,851.94,732.9,119.05
3118,2022-12-31,30,83,2,2,5,382.25,258.94,120.41,1790.83,1294.68,496.15
3119,2022-01-06,34,5,4,1,3,208.92,148.9,21.41,605.36,446.69,158.66
3120,2024-03-05,35,8,5,3,6,130.81,103.25,117.73,667.14,619.52,47.61
3121,2023-02-09,39,24,3,1,5,478.76,241.87,288.76,2105.07,1209.35,895.71
3122,2022-02-19,24,60,2,1,7,61.65,47.69,9.12,422.46,333.83,88.63
3123,2022-01-10,29,38,2,2,8,68.61,46.56,37.15,511.71,372.46,139.25
3124,2024-04-22,9,9,3,2,3,490.73,287.18,259.68,1212.51,861.55,350.96
3125,2024-01-22,32,9,3,3,1,454.94,355.95,32.88,422.06,355.95,66.1
3126,2024-05-15,43,29,5,2,1,132.55,101.0,13.63,118.92,101.0,17.92
3127,2023-06-11,2,57,1,1,5,395.07,276.86,297.82,1677.51,1384.31,293.19
3128,2024-08-02,45,61,2,2,1,197.04,118.41,10.83,186.21,118.41,67.8
3129,2023-09-27,21,85,4,3,10,453.63,276.34,298.31,4237.95,2763.44,1474.51
3130,2024-10-07,34,11,4,2,6,441.72,329.88,88.54,2561.79,1979.26,582.53
3131,2022-11-23,36,22,3,3,5,399.03,286.62,182.85,1812.28,1433.1,379.18
3132,2023-01-12,33,77,1,2,10,358.07,199.73,282.12,3298.56,1997.27,1301.29
3133,2023-06-08,38,90,5,1,6,319.35,177.98,266.77,1649.35,1067.87,581.48
3134,2023-01-12,45,39,3,1,1,77.68,46.52,0.02,77.65,46.52,31.13
3135,2022-10-13,16,99,1,1,6,498.47,397.86,489.56,2501.24,2387.19,114.05
3136,2022-05-05,31,87,3,2,5,436.94,301.03,36.67,2148.04,1505.13,642.91
3137,2022-10-18,16,89,2,3,5,115.19,85.97,15.94,560.03,429.86,130.17
3138,2023-05-23,45,83,3,3,5,338.3,172.3,20.16,1671.34,861.48,809.86
3139,2023-08-10,28,18,5,3,6,370.32,201.88,414.74,1807.21,1211.26,595.95
3140,2022-06-13,25,58,3,2,10,310.65,201.55,129.21,2977.32,2015.52,961.8
3141,2023-07-02,19,91,1,3,6,91.25,72.05,59.25,488.27,432.31,55.96
3142,2024-04-27,10,67,2,1,5,184.86,115.61,52.38,871.91,578.06,293.85
3143,2023-10-11,26,66,5,1,2,61.21,40.63,6.06,116.37,81.26,35.1
3144,2023-09-20,47,51,2,1,5,75.98,52.43,74.68,305.2,262.16,43.04
3145,2022-11-18,27,10,3,2,1,378.09,211.45,0.73,377.36,211.45,165.91
3146,2023-08-04,35,32,2,3,5,202.1,154.05,191.49,819.0,770.25,48.76
3147,2022-03-31,27,60,3,2,4,499.7,379.96,357.66,1641.15,1519.84,121.31
3148,2024-09-28,45,81,1,3,8,461.31,353.86,123.22,3567.29,2830.85,736.44
3149,2022-07-15,38,59,2,1,9,283.45,225.79,346.18,2204.87,2032.1,172.77
3150,2022-05-25,50,54,5,2,8,200.78,159.47,41.66,1564.58,1275.78,288.8
3151,2024-12-11,19,42,1,3,6,187.46,129.04,109.12,1015.61,774.23,241.39
3152,2023-08-28,46,92,4,1,2,486.82,353.98,77.88,895.77,707.96,187.81
3153,2023-04-24,28,14,2,1,6,124.32,70.63,81.52,664.38,423.79,240.59
3154,2023-02-23,24,59,4,1,9,243.62,188.67,241.07,1951.55,1698.02,253.52
3155,2024-12-09,29,32,2,1,3,322.68,198.86,161.54,806.49,596.57,209.92
3156,2022-11-07,29,86,1,1,3,225.12,119.04,122.92,552.44,357.12,195.32
3157,2022-01-10,38,59,3,3,7,221.01,123.72,182.99,1364.07,866.01,498.06
3158,2024-07-28,14,82,3,2,8,342.31,180.88,17.71,2720.75,1447.07,1273.69
3159,2024-07-22,45,16,5,3,6,169.49,86.68,110.5,906.44,520.07,386.37
3160,2022-07-18,17,3,4,2,2,172.99,108.13,56.54,289.45,216.26,73.19
3161,2024-05-13,1,19,5,3,5,346.65,246.32,40.53,1692.73,1231.59,461.14
3162,2024-02-06,30,27,1,3,7,296.86,173.18,64.8,2013.23,1212.25,800.98
3163,2024-08-15,3,15,1,1,8,93.95,58.52,125.84,625.76,468.18,157.59
3164,2024-08-17,25,97,3,2,1,482.52,247.17,18.0,464.53,247.17,217.35
3165,2022-02-24,20,37,5,1,9,132.05,89.85,129.7,1058.79,808.64,250.15
3166,2022-02-17,41,77,3,3,6,247.2,193.84,21.41,1461.81,1163.06,298.75
3167,2023-10-27,40,19,3,1,3,106.52,64.95,14.92,304.64,194.84,109.79
3168,2022-06-19,43,83,4,1,7,101.93,52.12,17.48,696.02,364.87,331.15
3169,2023-06-18,36,25,2,1,9,310.54,156.45,62.19,2732.69,1408.05,1324.65
3170,2022-10-07,10,31,2,2,4,363.53,269.23,10.8,1443.31,1076.91,366.4
3171,2022-10-15,12,59,3,1,2,356.99,248.06,78.52,635.45,496.11,139.34
3172,2024-01-02,11,7,2,3,7,373.7,283.88,231.02,2384.86,1987.13,397.73
3173,2024-01-15,35,24,3,1,1,410.66,240.66,44.3,366.36,240.66,125.7
3174,2023-12-13,4,98,4,1,5,48.5,24.39,36.59,205.89,121.95,83.95
3175,2023-06-15,28,31,4,2,6,388.79,219.09,102.0,2230.76,1314.52,916.25
3176,2023-10-01,28,97,1,3,10,431.74,227.38,71.83,4245.58,2273.78,1971.8
3177,2022-03-07,49,6,3,3,7,160.69,111.87,60.16,1064.65,783.06,281.59
3178,2023-10-18,34,53,5,1,3,448.54,235.95,106.12,1239.5,707.84,531.65
3179,2024-01-27,37,20,4,2,9,298.73,176.71,402.69,2285.9,1590.36,695.54
3180,2023-06-18,29,71,5,3,2,286.36,223.42,59.5,513.22,446.85,66.38
3181,2023-10-15,45,59,4,2,3,487.76,288.82,176.9,1286.36,866.47,419.9
3182,2023-12-02,48,76,2,3,5,428.95,240.21,87.31,2057.46,1201.04,856.42
3183,2022-08-12,34,16,1,3,4,308.17,214.17,47.64,1185.04,856.68,328.36
3184,2023-05-09,9,6,3,2,7,344.21,273.93,369.03,2040.41,1917.54,122.87
3185,2023-10-21,22,23,1,2,1,146.12,83.1,14.44,131.68,83.1,48.58
3186,2022-09-26,42,42,1,1,9,363.22,251.42,392.84,2876.14,2262.76,613.38
3187,2024-09-24,11,81,3,1,5,339.35,247.04,73.09,1623.67,1235.18,388.49
3188,2023-05-10,22,27,1,2,6,229.92,163.62,131.2,1248.3,981.71,266.6
3189,2022-08-27,8,85,4,3,10,415.31,264.91,802.31,3350.77,2649.14,701.63
3190,2022-05-23,26,27,4,3,8,452.03,348.53,325.32,3290.93,2788.22,502.71
3191,2023-10-30,47,81,4,3,7,242.04,140.01,124.72,1569.58,980.1,589.49
3192,2024-02-17,22,65,1,1,5,39.37,24.34,21.39,175.44,121.72,53.71
3193,2023-04-19,49,45,3,1,9,354.64,266.14,254.57,2937.17,2395.23,541.94
3194,2023-07-20,47,58,5,1,4,203.45,132.38,106.69,707.11,529.51,177.6
3195,2024-03-24,23,10,2,3,6,167.8,124.7,89.43,917.37,748.21,169.16
3196,2023-08-13,43,74,2,1,8,58.16,29.89,26.64,438.65,239.11,199.54
3197,2023-03-11,37,11,2,3,6,463.9,315.82,355.58,2427.82,1894.92,532.9
3198,2023-04-06,11,9,1,1,5,57.57,29.29,15.3,272.56,146.45,126.12
3199,2022-06-16,12,70,2,1,6,454.21,351.43,291.97,2433.28,2108.58,324.7
3200,2023-08-17,40,81,3,1,3,462.79,244.73,98.51,1289.85,734.19,555.66
3201,2022-08-13,15,100,5,2,1,230.96,160.63,44.49,186.47,160.63,25.84
3202,2022-02-18,9,82,4,1,7,307.23,212.75,214.41,1936.21,1489.25,446.97
3203,2022-06-12,18,96,3,1,3,454.62,259.63,2.87,1360.98,778.88,582.1
3204,2022-04-12,41,79,3,2,5,175.42,99.74,86.68,790.41,498.69,291.72
3205,2024-10-29,11,1,5,3,9,245.02,164.64,80.23,2124.97,1481.75,643.23
3206,2023-04-16,14,50,3,3,9,21.16,12.14,16.32,174.07,109.25,64.82
3207,2022-10-05,36,50,1,3,4,184.27,130.32,94.14,642.93,521.28,121.65
3208,2022-11-09,43,35,3,3,4,163.47,114.77,53.48,600.39,459.08,141.31
3209,2022-05-13,5,39,5,1,9,243.44,189.79,189.34,2001.62,1708.1,293.52
3210,2024-11-17,39,15,2,2,6,136.84,101.01,143.81,677.25,606.07,71.18
3211,2024-02-27,50,83,5,3,2,483.07,381.05,105.14,861.0,762.1,98.9
3212,2022-07-30,39,66,1,2,10,317.38,231.78,613.63,2560.21,2317.79,242.42
3213,2024-04-28,10,39,2,2,4,498.02,345.41,68.99,1923.09,1381.63,541.46
3214,2022-12-15,49,44,1,1,9,201.16,117.16,158.58,1651.85,1054.44,597.41
3215,2023-09-05,2,46,2,3,2,441.23,320.82,52.39,830.07,641.64,188.43
3216,2024-07-25,36,8,1,2,2,216.83,135.0,53.53,380.13,270.0,110.12
3217,2022-03-13,39,33,1,1,7,194.84,120.29,261.0,1102.9,842.02,260.87
3218,2022-05-07,35,76,1,2,10,143.77,89.34,176.42,1261.29,893.39,367.9
3219,2024-11-19,41,90,4,3,1,474.86,290.61,50.21,424.65,290.61,134.03
3220,2023-10-01,42,29,4,1,9,193.89,133.75,232.55,1512.45,1203.71,308.74
3221,2022-11-03,19,81,4,3,5,38.68,28.98,9.91,183.49,144.91,38.58
3222,2024-04-26,37,54,4,3,7,169.28,120.12,164.86,1020.07,840.85,179.23
3223,2023-02-05,5,69,5,3,6,172.5,105.55,177.25,857.76,633.32,224.43
3224,2024-06-20,38,83,2,3,5,167.57,132.61,124.92,712.95,663.06,49.89
3225,2023-07-01,10,45,5,1,2,319.2,203.98,53.1,585.29,407.97,177.33
3226,2024-09-23,18,19,3,3,6,440.55,229.07,196.88,2446.4,1374.42,1071.99
3227,2024-05-18,7,66,3,2,1,35.84,21.5,7.09,28.75,21.5,7.25
3228,2024-08-20,29,51,3,2,6,375.35,206.97,117.94,2134.14,1241.83,892.31
3229,2023-04-03,22,99,4,3,3,359.86,196.85,72.22,1007.36,590.56,416.79
3230,2022-11-06,48,34,1,2,9,30.36,17.17,31.67,241.55,154.49,87.06
3231,2024-11-21,32,42,3,1,9,123.06,84.65,87.3,1020.24,761.86,258.38
3232,2024-01-07,15,60,1,2,2,284.18,196.39,2.08,566.27,392.78,173.48
3233,2022-10-10,15,9,1,1,8,201.84,157.93,180.23,1434.47,1263.42,171.05
3234,2023-05-19,47,85,2,1,7,489.33,330.64,192.77,3232.53,2314.49,918.04
3235,2022-11-05,6,9,1,3,6,232.17,154.89,81.94,1311.08,929.33,381.74
3236,2023-07-18,14,65,2,1,4,321.3,196.96,99.37,1185.84,787.85,397.99
3237,2022-10-09,34,88,2,3,3,289.22,176.34,20.6,847.07,529.03,318.03
3238,2022-09-13,40,39,5,2,3,370.23,291.9,144.79,965.9,875.71,90.19
3239,2023-03-14,46,51,3,1,9,173.1,135.04,43.7,1514.23,1215.35,298.89
3240,2023-11-25,8,72,4,1,5,35.46,18.09,21.59,155.69,90.44,65.25
3241,2023-08-26,33,8,5,3,9,152.22,109.77,190.63,1179.38,987.89,191.49
3242,2023-10-20,29,8,2,2,10,50.87,27.61,11.36,497.38,276.1,221.29
3243,2024-01-29,50,25,1,1,6,491.57,321.47,557.44,2392.01,1928.81,463.2
3244,2023-02-05,24,64,4,3,4,24.61,18.6,9.51,88.94,74.41,14.53
3245,2024-07-07,42,59,1,3,3,477.29,287.01,176.41,1255.47,861.02,394.45
3246,2023-10-20,22,97,5,2,5,360.41,278.85,317.02,1485.02,1394.25,90.78
3247,2022-11-09,47,44,2,2,4,79.28,44.34,55.45,261.68,177.35,84.33
3248,2023-07-26,9,14,4,2,3,465.47,279.45,16.94,1379.48,838.36,541.12
3249,2024-02-28,2,86,2,1,5,298.77,213.28,259.45,1234.42,1066.42,168.0
3250,2023-06-23,16,89,3,3,2,140.84,79.26,1.51,280.18,158.52,121.66
3251,2022-06-04,30,80,2,2,6,129.12,94.56,58.8,715.94,567.34,148.6
3252,2022-05-31,26,58,5,2,7,391.88,308.33,373.39,2369.75,2158.28,211.47
3253,2023-12-16,32,90,3,2,1,98.44,57.55,14.13,84.32,57.55,26.77
3254,2024-04-12,33,3,4,2,3,396.71,220.39,51.5,1138.63,661.16,477.47
3255,2023-10-08,35,67,5,2,8,49.95,26.98,52.66,346.92,215.88,131.04
3256,2024-09-06,34,60,4,1,3,49.83,29.75,13.44,136.07,89.24,46.82
3257,2023-02-19,3,90,1,2,5,278.82,181.72,77.55,1316.57,908.6,407.97
3258,2022-01-01,41,73,3,2,3,369.92,242.24,203.87,905.88,726.71,179.18
3259,2023-05-13,31,92,2,1,6,84.75,60.75,28.29,480.21,364.49,115.72
3260,2023-05-09,45,28,2,1,1,384.44,210.72,37.18,347.26,210.72,136.54
3261,2023-02-05,40,62,5,2,7,406.91,261.92,59.8,2788.6,1833.47,955.13
3262,2022-04-17,38,26,2,3,1,298.22,154.05,49.54,248.68,154.05,94.63
3263,2024-05-02,43,39,1,1,3,322.96,180.74,76.47,892.42,542.23,350.18
3264,2024-01-22,2,39,5,1,9,289.07,216.59,40.13,2561.52,1949.33,612.2
3265,2024-07-28,6,16,5,3,5,456.41,333.75,95.16,2186.9,1668.74,518.17
3266,2024-08-20,39,76,4,1,1,391.35,243.13,18.81,372.54,243.13,129.41
3267,2022-10-15,7,69,5,2,1,411.07,245.75,28.73,382.35,245.75,136.6
3268,2024-01-02,28,58,3,3,8,56.77,40.75,43.81,410.31,325.98,84.33
3269,2022-06-26,16,41,1,2,4,87.41,51.75,32.81,316.82,206.99,109.83
3270,2023-04-29,11,81,4,3,9,72.89,48.26,50.73,605.27,434.32,170.95
3271,2023-10-01,15,99,4,3,10,382.07,288.06,331.51,3489.21,2880.56,608.65
3272,2023-03-09,17,2,1,2,6,374.59,202.14,196.52,2051.03,1212.86,838.16
3273,2023-09-01,28,99,1,3,4,397.33,308.57,234.18,1355.16,1234.27,120.89
3274,2022-05-11,28,89,5,3,7,183.98,146.56,12.48,1275.39,1025.93,249.46
3275,2022-12-05,24,38,2,1,3,189.73,150.84,22.28,546.9,452.52,94.38
3276,2024-04-26,34,23,2,3,8,441.56,270.74,272.13,3260.35,2165.89,1094.46
3277,2022-11-03,23,67,3,2,6,443.3,266.71,165.3,2494.49,1600.26,894.23
3278,2024-02-05,33,11,3,2,1,173.31,137.44,30.15,143.16,137.44,5.72
3279,2023-04-21,38,54,1,2,10,79.59,62.76,155.5,640.42,627.62,12.8
3280,2022-08-18,30,91,4,3,3,146.47,109.84,43.41,396.01,329.53,66.48
3281,2023-02-25,35,69,1,2,10,477.43,355.39,11.06,4763.23,3553.95,1209.28
3282,2023-02-17,6,29,2,3,4,398.81,285.29,6.24,1589.02,1141.16,447.86
3283,2022-07-19,25,9,4,1,1,48.99,27.21,9.67,39.33,27.21,12.12
3284,2023-10-28,20,64,3,1,9,161.19,84.71,161.82,1288.89,762.36,526.53
3285,2024-01-17,7,32,5,2,5,190.0,131.15,185.5,764.51,655.76,108.75
3286,2023-10-17,19,78,2,2,6,434.42,278.92,76.61,2529.93,1673.5,856.42
3287,2022-05-30,30,9,4,3,1,226.1,139.5,7.39,218.71,139.5,79.22
3288,2022-08-10,37,22,2,1,10,376.06,226.56,580.82,3179.75,2265.59,914.17
3289,2023-10-04,46,79,2,1,8,273.14,150.35,256.77,1928.35,1202.8,725.56
3290,2022-08-04,9,32,4,1,9,377.43,246.51,402.35,2994.54,2218.62,775.93
3291,2022-06-03,39,14,3,2,3,253.32,182.36,26.46,733.49,547.07,186.42
3292,2022-02-01,17,41,5,2,5,257.03,138.85,126.43,1158.74,694.25,464.49
3293,2024-01-27,48,20,5,3,5,474.64,377.83,223.62,2149.6,1889.16,260.44
3294,2024-06-04,25,60,3,2,5,208.99,107.21,92.85,952.11,536.04,416.07
3295,2023-04-27,38,93,1,2,4,128.64,92.79,32.75,481.8,371.14,110.65
3296,2022-11-07,27,6,3,3,3,126.34,66.13,14.24,364.76,198.39,166.38
3297,2024-02-13,8,18,5,2,6,324.8,193.62,179.36,1769.47,1161.72,607.75
3298,2023-02-23,1,46,5,1,9,343.9,191.83,306.35,2788.72,1726.46,1062.26
3299,2022-02-01,3,49,1,3,6,129.59,82.44,101.91,675.64,494.66,180.99
3300,2023-07-24,47,41,4,2,8,338.77,221.98,241.46,2468.7,1775.82,692.88
3301,2023-04-10,18,25,3,3,6,209.92,149.66,119.2,1140.31,897.97,242.34
3302,2023-08-18,13,83,2,1,4,76.36,51.04,33.8,271.65,204.16,67.48
3303,2022-07-26,42,78,5,3,2,203.99,141.92,12.18,395.8,283.84,111.95
3304,2024-06-02,7,36,1,1,6,211.87,167.06,200.63,1070.61,1002.37,68.24
3305,2022-06-25,32,38,1,3,4,177.52,119.14,77.24,632.84,476.55,156.28
3306,2023-12-18,35,9,4,1,8,156.98,124.35,180.29,1075.58,994.83,80.74
3307,2022-05-19,30,83,5,3,4,80.74,51.41,38.72,284.24,205.65,78.58
3308,2023-07-19,1,34,5,2,9,486.37,314.76,648.27,3729.06,2832.83,896.23
3309,2023-08-11,20,12,3,2,6,378.91,225.64,66.6,2206.85,1353.86,852.99
3310,2023-06-07,35,84,1,2,1,309.73,184.8,36.53,273.2,184.8,88.39
3311,2022-06-04,46,27,2,3,3,61.07,31.27,14.03,169.18,93.82,75.37
3312,2024-10-30,16,21,4,3,1,275.34,169.48,17.64,257.7,169.48,88.22
3313,2024-08-07,23,69,4,2,1,359.8,237.81,28.12,331.68,237.81,93.88
